God*s Not Dead 2,tt4824308,http://www.imdb.com/title/tt4824308/?ref_=fn_tt_tt_1,120 min,English,USA,01 Apr 2016,release_countrytt4824308,5000000,Drama,alternate universe|christian|christian film|christianity|manipulation,2016,8|058,Harold Cronk,378,Maria Canals-Barrera,151979,Pat Boone,115328,Robin Givens,1905,Melissa Joan Hart,1430120,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Pure Fix,5
Cry_Wolf,tt0384286,http://www.imdb.com/title/tt0384286/?ref_=fn_tt_tt_1,90 min,English,USA,16 Sep 2005,release_countrytt0384286,1000000,Drama| Horror| Mystery,e mail|game|school|serial killer|student,2005,23|805,Jeff Wadlow,634,Erica Yates,372,Julian Morris,368796,Lindy Booth,52438,Jane Beard,42,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Rogue Pictures,6
Godzilla 2000,tt0188640,http://www.imdb.com/title/tt0188640/?ref_=fn_tt_tt_1,99 min,Japanese,Japan,18 Aug 2000,release_countrytt0188640,1000000000,Action| Adventure| Drama,godzilla|kaiju|monster|orga|ufo,1999,5|954,Takao Okawara,30,Takehiro Murata,0,Hiroshi Abe,2265,Naomi Nishida,38,Mayu Suzuki,0,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,7
Blue Valentine,tt1120985,http://www.imdb.com/title/tt1120985/?ref_=fn_tt_tt_1,112 min,English,USA,28 Jan 2011,release_countrytt1120985,3500000,Drama| Romance,dog hit by a car|dysfunctional family|falling in love|female in shower|unhappily married woman,2010,154|031,Derek Cianfrance,5313,Ryan Gosling,1280750,Michelle Williams,1292839,Faith Wladyka,839,John Doman,2679,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Weinstein Company,8
Transamerica,tt0407265,http://www.imdb.com/title/tt0407265/?ref_=fn_tt_tt_1,103 min,English| Spanish,USA,03 Mar 2006,release_countrytt0407265,1000000,Adventure| Comedy| Drama,bail|male full frontal nudity|sex change|stepfather|transsexual,2005,37|521,Duncan Tucker,50,Andrea James,3598,Felicity Huffman,376148,Danny Burstein,905,Maurice Orozco,0,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Weinstein Company,8
The Devil Inside,tt1560985,http://www.imdb.com/title/tt1560985/?ref_=fn_tt_tt_1,83 min,English| Italian,USA| Italy| Mexico| Romania,06 Jan 2012,release_countrytt1560985,1000000,Horror,critically bashed|demonic possession|exorcism|exorcist|found footage,2012,31|857,William Brent Bell,234,Fernanda Andrade,16776,Simon Quarterman,414,Evan Helmuth,72,Ionut Grama,3895,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Paramount Pictures,5
Beyond the Valley of the Dolls,tt0065466,http://www.imdb.com/title/tt0065466/?ref_=fn_tt_tt_1,109 min,English,USA,17 Jun 1970,release_countrytt0065466,900000,Comedy| Drama| Music,band|drugs|friendship|hollywood|satire,1970,8|284,Russ Meyer,12733,Dolly Read,1298,Cynthia Myers,2590,Marcia McBroom,2,John Lazar,6795,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,20th Century Fox Film Corporation,7
Love Me Tender,tt0049452,http://www.imdb.com/title/tt0049452/?ref_=fn_tt_tt_1,89 min,English,USA,15 Nov 1956,release_countrytt0049452,1000000,Drama| Romance| Western,army|civil war|robbery|soldier|train,1956,2|880,Robert D. Webb,8,Richard Egan,3875,Debra Paget,1801,Elvis Presley,707567,Robert Middleton,39,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Fox,7
An Inconvenient Truth,tt0497116,http://www.imdb.com/title/tt0497116/?ref_=fn_tt_tt_1,96 min,English,USA,30 Jun 2006,release_countrytt0497116,,Documentary,climate|earth|global warming|science|truth,2006,72|641,Davis Guggenheim,1886,Al Gore,573275,Billy West,9163,Elvis Presley,707567,Robert Middleton,39,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Paramount Classics,8
Sands of Iwo Jima,tt0041841,http://www.imdb.com/title/tt0041841/?ref_=fn_tt_tt_1,100 min,English,USA,01 Mar 1950,release_countrytt0041841,1000000,Action| Drama| Romance,battle|combat|heroic military|sergeant|tarawa,1949,7|856,Allan Dwan,98,John Wayne,175296,John Agar,1491,Adele Mara,2566,Forrest Tucker,335,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Republic Pictures Home Video,8
Shine a Light,tt0893382,http://www.imdb.com/title/tt0893382/?ref_=fn_tt_tt_1,122 min,English,USA,04 Apr 2008,release_countrytt0893382,,Documentary| Biography| Music,band|concert footage|new york city|rolling stones|three word title,2008,10|103,Martin Scorsese,1693581,Mick Jagger,3129111,Keith Richards,1389310,Charlie Watts,31175,Ronnie Wood,410565,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Paramount,8
The Green Inferno,tt2403021,http://www.imdb.com/title/tt2403021/?ref_=fn_tt_tt_1,100 min,English,USA| Chile| Canada| Spain,25 Sep 2015,release_countrytt2403021,6000000,Adventure| Crime| Horror,activist|amazon|color in title|rain|rain forest,2013,28|341,Eli Roth,191354,Lorenza Izzo,31324,Ariel Levy,37291,Daryl Sabara,6698,Kirby Bliss Blanton,12124,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,High Top Releasing,6
Departure,tt2248739,http://www.imdb.com/title/tt2248739/?ref_=fn_tt_tt_1,109 min,English| French,UK| France,20 May 2016,release_countrytt2248739,1100000,Drama| Family| Romance,france|gay|language|male masturbation|masturbation,2015,946,Andrew Steggall,0,Juliet Stevenson,864,Alex Lawther,2474,Phénix Brossard,0,Finbar Lynch,8,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,7
The Sessions,tt1866249,http://www.imdb.com/title/tt1866249/?ref_=fn_tt_tt_1,95 min,English,USA,16 Nov 2012,release_countrytt1866249,1000000,Biography| Comedy| Drama,falling in love|iron lung|priest|sex surrogate|therapist,2012,37|989,Ben Lewin,60,John Hawkes,4444,Helen Hunt,821340,William H. Macy,27904,Moon Bloodgood,13049,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Fox Searchlight Pictures,8
October Baby,tt1720182,http://www.imdb.com/title/tt1720182/?ref_=fn_tt_tt_1,107 min,English,USA,12 Apr 2013,release_countrytt1720182,,Drama,abortion|anti choice|christian preach|malpractice|unprofessional conduct,2011,6|498,Andrew Erwin| Jon Erwin,1073439,Rachel Hendrix,17060,Jason Burkey,324,John Schneider,64693,Jennifer Price,1366,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,IDP/Samuel goldwyn Films,7
Next Stop Wonderland,tt0119778,http://www.imdb.com/title/tt0119778/?ref_=fn_tt_tt_1,104 min,English,USA,21 Aug 1998,release_countrytt0119778,1000000,Comedy| Drama| Romance,love|marine biologist|nurse|personal ad|plumber,1998,4|300,Brad Anderson,5072,Hope Davis,99256,Philip Seymour Hoffman,94481,Callie Thorne,4799,Ken Cheeseman,72,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Miramax Films,7
Juno,tt0467406,http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1,96 min,English,USA,25 Dec 2007,release_countrytt0467406,7500000,Comedy| Drama,adoption|baby|friend|pregnancy|school,2007,439|115,Jason Reitman,5012,Ellen Page,2262793,Michael Cera,217115,Jennifer Garner,970092,Jason Bateman,85932,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Fox Searchlight,8
The Skeleton Twins,tt1571249,http://www.imdb.com/title/tt1571249/?ref_=fn_tt_tt_1,93 min,English,USA,11 Sep 2014,release_countrytt1571249,,Comedy| Drama| Romance,adultery|brother sister relationship|estrangement|siblings|suicide attempt,2014,34|174,Craig Johnson,48264,Bill Hader,57712,Kristen Wiig,58188,Luke Wilson,35605,Ty Burrell,29891,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Roadside Attractions,7
Martha Marcy May Marlene,tt1441326,http://www.imdb.com/title/tt1441326/?ref_=fn_tt_tt_1,102 min,English,USA,21 Dec 2011,release_countrytt1441326,,Drama| Mystery| Thriller,connecticut|cult|memory|new york|telephone call,2011,42|744,Sean Durkin,318,Elizabeth Olsen,305472,Christopher Abbott,9994,Brady Corbet,2155,Hugh Dancy,233675,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Fox Searchlight,7
Obvious Child,tt2910274,http://www.imdb.com/title/tt2910274/?ref_=fn_tt_tt_1,84 min,English,USA,29 Aug 2014,release_countrytt2910274,,Comedy| Drama| Romance,abortion|divorced parents|one night stand|pregnancy|pregnant,2014,19|057,Gillian Robespierre,90,Jenny Slate,21162,Paul Briganti,0,Gaby Hoffmann,2242,Stephen Singer,2348,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,A24 Films,7
Frozen River,tt0978759,http://www.imdb.com/title/tt0978759/?ref_=fn_tt_tt_1,97 min,English| French| Chinese| Urdu,USA,05 Sep 2008,release_countrytt0978759,1000000,Crime| Drama,border|mohawk|money|new york|river,2008,22|535,Courtney Hunt,1581,Melissa Leo,39413,Misty Upham,868,Charlie McDermott,5192,Michael O*Keefe,37305,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Sony Pictures Classics,8
20 Feet from Stardom,tt2396566,http://www.imdb.com/title/tt2396566/?ref_=fn_tt_tt_1,91 min,English,USA,26 Jul 2013,release_countrytt2396566,1000000,Documentary| Music,backup singer|band|bechdel test passed|concert footage|singer,2013,10|330,Morgan Neville,371,Lou Adler,2471,Stephanie *Stevvi* Alexander,8,Patti Austin,83825,Chris Botti,212400,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Radius-TWC,8
Two Girls and a Guy,tt0124179,http://www.imdb.com/title/tt0124179/?ref_=fn_tt_tt_1,84 min,English,USA,24 Apr 1998,release_countrytt0124179,1000000,Comedy| Drama,actor|anilingus|double cross|funeral home|two timing,1997,6|181,James Toback,481,Natasha Gregson Wagner,1729,Heather Graham,30342,Angel David,705514,Frederique Van Der Wal,2993,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Twentieth Century Fox Home Entertainment,6
Walking and Talking,tt0118113,http://www.imdb.com/title/tt0118113/?ref_=fn_tt_tt_1,86 min,English,UK| USA| Germany,17 Jul 1996,release_countrytt0118113,1000000,Comedy| Drama| Romance,briefs|cancer|cat|cult film|friend,1996,2|747,Nicole Holofcener,696,Amy Braverman,1,Miranda Rhyne,0,Catherine Keener,14106,Anne Heche,16579,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Miramax,7
The Full Monty,tt0119164,http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1,91 min,English,UK| USA,19 Sep 1997,release_countrytt0119164,3500000,Comedy| Drama,dole|male stripper|northern england|steel worker|unemployment,1997,86|851,Peter Cattaneo,85,Robert Carlyle,47997,Mark Addy,5069,William Snape,59,Steve Huison,127,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Twentieth Century Fox Home Entertainment,8
Who Killed the Electric Car?,tt0489037,http://www.imdb.com/title/tt0489037/?ref_=fn_tt_tt_1,92 min,English,USA,04 Aug 2006,release_countrytt0489037,1000000,Documentary,california|car|reference to ralph nader|technology|u.s. president,2006,11|562,Chris Paine,4961,Martin Sheen,31662,Reverend Gadget,218,Dave Barthmuss,0,Ed Begley Jr.,5331,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Sony Pictures Classics,8
The Broken Hearts Club: A Romantic Comedy,tt0222850,http://www.imdb.com/title/tt0222850/?ref_=fn_tt_tt_1,94 min,English,USA,20 Oct 2000,release_countrytt0222850,1000000,Comedy| Drama| Romance,friend|gay|lesbian|photographer|restaurant,2000,6|320,Greg Berlanti,2285,Ben Weber,1218,Timothy Olyphant,249440,Matt McGrath,1981,Zach Braff,1677143,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Sony Pictures Classics,7
Bubba Ho-Tep,tt0281686,http://www.imdb.com/title/tt0281686/?ref_=fn_tt_tt_1,92 min,English| German,USA,10 Oct 2003,release_countrytt0281686,1000000,Comedy| Fantasy| Horror,cult film|elvis|elvis presley|nursing home|texas,2002,40|618,Don Coscarelli,29443,Bruce Campbell,477447,Ossie Davis,5540,Ella Joyce,3668,Heidi Marnhout,10,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Silver Sphere Corporation,8
Goosebumps,tt1051904,http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1,103 min,English,USA| Australia,16 Oct 2015,release_countrytt1051904,58000000,Adventure| Comedy| Family,based on book|blob|ferris wheel|manuscript|monster,2015,59|871,Rob Letterman,103,Jack Black,7251693,Dylan Minnette,39925,Odeya Rush,92344,Ryan Lee,62878,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Sony Pictures,7
Slam,tt0139615,http://www.imdb.com/title/tt0139615/?ref_=fn_tt_tt_1,100 min,English,USA,07 Oct 1998,release_countrytt0139615,1000000,Drama,gang|independent film|prison|racial slur|urban setting,1998,2|062,Marc Levin,2152,Saul Williams,139669,Sonja Sohn,8337,Bonz Malone,156,Lawrence Wilson,3003,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Trimark,8
Brigham City,tt0268200,http://www.imdb.com/title/tt0268200/?ref_=fn_tt_tt_1,119 min,English,USA,30 Mar 2001,release_countrytt0268200,1000000,Crime| Drama| Mystery,fbi agent|mormon|prayer|sheriff|utah,2001,1|014,Richard Dutcher,166,Richard Dutcher,166,Matthew A. Brown,125,Wilford Brimley,12754,Carrie Morgan,171,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Zion Films,8
Fiza,tt0248012,http://www.imdb.com/title/tt0248012/?ref_=fn_tt_tt_1,170 min,Hindi| Urdu,India,08 Sep 2000,release_countrytt0248012,1000000,Action| Crime| Drama,mumbai riots|politician|riot|suicide|tragic event,2000,3|118,Khalid Mohamed,22346,Jaya Bhaduri,1069,Karisma Kapoor,52073,Hrithik Roshan,16801002,Neha,13103141,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,7
History of the World: Part I,tt0082517,http://www.imdb.com/title/tt0082517/?ref_=fn_tt_tt_1,92 min,English| Latin| French,USA,12 Jun 1981,release_countrytt0082517,11000000,Comedy,french revolution|old testament|part of an unfinished series|reference to john wayne|roman emperor,1981,39|327,Mel Brooks,189279,Mel Brooks,189279,Dom DeLuise,9052,Madeline Kahn,12939,Harvey Korman,4255,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,20th Century Fox Film Corporation,7
Orgazmo,tt0124819,http://www.imdb.com/title/tt0124819/?ref_=fn_tt_tt_1,94 min,English,USA| Japan,23 Oct 1998,release_countrytt0124819,1000000,Comedy| Sci-Fi,book of mormon|fight|mormon|ray gun|sidekick,1997,31|544,Trey Parker,30215,Trey Parker,30215,Dian Bachar,459,Robyn Lynne Raab,0,Michael Dean Jacobs,0,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,October Films,7
All the Real Girls,tt0299458,http://www.imdb.com/title/tt0299458/?ref_=fn_tt_tt_1,108 min,English,USA,01 Aug 2003,release_countrytt0299458,2500000,Drama| Romance,best friend|lake|love|small town|womanizer,2003,9|469,David Gordon Green,1839,Paul Schneider,1501,Zooey Deschanel,6211571,Shea Whigham,799,Danny McBride,4282,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Sony Pictures Classics,7
Dream with the Fishes,tt0119019,http://www.imdb.com/title/tt0119019/?ref_=fn_tt_tt_1,97 min,English,USA,20 Jun 1997,release_countrytt0119019,1000000,Comedy| Drama,dying|to do list|twenty something|underwear|voyeur,1997,1|575,Finn Taylor,65,David Arquette,149362,Brad Hunt,16219,Cathy Moriarty,724,Kathryn Erbe,3164,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,3 Ring Circus Films,7
Blue Car,tt0290145,http://www.imdb.com/title/tt0290145/?ref_=fn_tt_tt_1,96 min,English,USA,02 May 2003,release_countrytt0290145,1000000,Drama,contest|poetry|refusing to eat|starving oneself|teenage girl,2002,3|187,Karen Moncrieff,104,David Strathairn,2466,Agnes Bruckner,7873,Margaret Colin,1607,Frances Fisher,5073,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Miramax Films,7
Luminarias,tt0160498,http://www.imdb.com/title/tt0160498/?ref_=fn_tt_tt_1,100 min,English,USA,05 May 2000,release_countrytt0160498,1000000,Comedy| Romance,divorce|friend|jewish|lent|restaurant,2000,509,José Luis Valenzuela,1356,Evelina FernAndez,306,Scott Bakula,23759,Cheech Marin,2778564,Robert Beltran,5969,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,MTI Home Video,4
Palo Alto,tt2479800,http://www.imdb.com/title/tt2479800/?ref_=fn_tt_tt_1,100 min,English,USA,09 May 2014,release_countrytt2479800,,Drama,girls` soccer|high school|high school student|soccer coach|teenager,2013,22|967,Gia Coppola,11845,Jack Kilmer,1528,Nat Wolff,237697,Emma Roberts,2022136,Olivia Crocicchia,1375,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Tribeca Film,7
Ajami,tt1077262,http://www.imdb.com/title/tt1077262/?ref_=fn_tt_tt_1,124 min,Arabic| Hebrew,Germany| Israel,17 Sep 2009,release_countrytt1077262,,Crime| Drama,arab|christian|israeli|palestinian|violence,2009,5|327,Scandar Copti| Yaron Shani,90,Fouad Habash,0,Nisrine Rihan,39,Elias Saba,1828,Youssef Sahwani,0,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Kino International,8
Wristcutters: A Love Story,tt0477139,http://www.imdb.com/title/tt0477139/?ref_=fn_tt_tt_1,88 min,English| Russian,USA| UK,02 Nov 2007,release_countrytt0477139,1000000,Comedy| Drama| Fantasy,afterlife|camping|death|hitchhiker|suicide,2006,48|407,Goran Dukic,212,Patrick Fugit,5392,Shannyn Sossamon,17336,Shea Whigham,799,Leslie Bibb,15855,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,8
I Origins,tt2884206,http://www.imdb.com/title/tt2884206/?ref_=fn_tt_tt_1,106 min,English| Hindi,USA,19 Sep 2014,release_countrytt2884206,,Drama| Romance| Sci-Fi,buddhism|evolution|eye|reincarnation|stuck in elevator,2014,90|051,Mike Cahill,2086,Michael Pitt,89289,Steven Yeun,1969421,Astrid Bergès-Frisbey,39249,Brit Marling,59278,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Fox Searchlight,8
The Battle of Shaker Heights,tt0357470,http://www.imdb.com/title/tt0357470/?ref_=fn_tt_tt_1,79 min,English| German,USA,22 Aug 2003,release_countrytt0357470,1000000,Drama| Romance| Comedy,bully comeuppance|high school|painter|reference to led zeppelin|wetting pants,2003,3|925,Efram Potelle| Kyle Rankin,2063,Shia LaBeouf,240008,Elden Henson,2386,Amy Smart,1642006,Billy Kay,90276,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Miramax Films,6
The Lovely Bones,tt0380510,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1,135 min,English,USA| UK| New Zealand,15 Jan 2010,release_countrytt0380510,65000000,Drama| Fantasy| Thriller,1970s|afterlife|heaven|pedophile|rape,2009,132|898,Peter Jackson,2174640,Mark Wahlberg,17617483,Rachel Weisz,163959,Susan Sarandon,1006023,Stanley Tucci,65546,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Paramount Pictures,7
The Act of Killing,tt2375605,http://www.imdb.com/title/tt2375605/?ref_=fn_tt_tt_1,117 min,Indonesian| English,UK| Denmark| Norway,08 Nov 2012,release_countrytt2375605,1000000,Documentary| Biography| Crime,death squad|mass killing|musical number|reference to guantanamo bay|surrealism,2012,27|504,Joshua Oppenheimer| Anonymous(co-director)| Christine Cynn(co-director),2400,Anwar Congo,0,Herman Koto,1,Syamsul Arifin,22065,Ibrahim Sinik,0,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Drafthouse Films,9
Taxi to the Dark Side,tt0854678,http://www.imdb.com/title/tt0854678/?ref_=fn_tt_tt_1,106 min,English,USA,23 Jan 2009,release_countrytt0854678,1000000,Documentary| Crime| War,afghanistan|detainee|guantanamo bay|taxi|torture,2007,12|192,Alex Gibney,2507,Alex Gibney,2507,Brian Keith Allen,25,Moazzam Begg,1037,Christopher Beiring,0,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,ThinkFilm,8
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,tt0489247,http://www.imdb.com/title/tt0489247/?ref_=fn_tt_tt_1,97 min,English,UK| USA,07 Jul 2006,release_countrytt0489247,1000000,Documentary| Sport,new york|new york cosmos|professional sports|soccer|soccer team,2006,1|346,Paul Crowder(co-director)| John Dower(co-director),0,Ahmet Ertegun,1527,Nesuhi Ertegün,0,Matt Dillon,48236,Clive Toye,15,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Miramax,8
Guiana 1838,tt0428609,http://www.imdb.com/title/tt0428609/?ref_=fn_tt_tt_1,120 min,English,USA| Guyana,24 Sep 2004,release_countrytt0428609,,Drama,bare chested male|discipline|imperialism|whipping|white slavery,2004,56,Rohit Jagessar,714,Aasheekaa Bathija,177,Thomas Garvey,305,Kumar Gaurav,29485,Rufus Graham,94,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,RBC Radio,8
